Gene,memory_vs_intermediate_log2FoldChange,memory_vs_intermediate_pvalue,memory_vs_intermediate_padj,memory_vs_effector_log2FoldChange,memory_vs_effector_pvalue,memory_vs_effector_padj,intermediate_vs_effector_log2FoldChange,intermediate_vs_effector_pvalue,intermediate_vs_effector_padj
Slc25a37,0.04804693633676013,0.8372676631252449,0.9672618027524665,-0.08857108877546939,0.6848393336962684,0.8226336910829597,-0.13661802511222954,0.5325807456982428,0.7029448338320835
Senp6,-0.07674566914490857,0.7342612178736928,0.9440585964967971,-0.41085845030645507,0.05160697039745175,0.13882739964575758,-0.33411278116154647,0.11334370035100115,0.2403271233013045
Agpat1,-0.0738485138775329,0.7226534039188035,0.9406887207084333,0.1349644638444135,0.48869426589133713,0.6756788445523381,0.20881297772194637,0.2840389445178667,0.4657420268002756
Arhgap27,0.3076313633725141,0.1633702358798685,0.5640425432442583,0.7751786723683596,1.7755008821483472e-4,0.0012978324685666987,0.4675473089958455,0.023904511650601708,0.07251540886936837
Mfsd7c,0.07401776024051299,0.9000159958029696,0.9815792788978701,-0.35565417669370814,0.5115303024412716,0.6947392947709612,-0.4296719369342211,0.4319806691876463,0.6146579316232964
Exosc4,-0.06952595110196264,0.5903264383310955,0.8998978115203244,-0.46562496957477767,1.1272956313910671e-4,8.765897800348246e-4,-0.39609901847281503,0.001013889211795805,0.0053627462893910275
Vwa9,-0.06147410762459081,0.6641870903348037,0.9231039848292657,0.23444382176744408,0.07734969851896394,0.18883973500464907,0.2959179293920349,0.025851995664844824,0.07717771011292897
Zdhhc14,2.831411136279647,0.08638187082021644,NA,1.7922620262972306,0.21891024026080638,0.3977665560361071,-1.0391491099824162,0.5174227601643804,0.6906951869105629
Batf,-0.09727057343264779,0.4865877355315523,0.8538336812608932,0.17983947963322652,0.16975443607499655,0.33318585415421104,0.27711005306587433,0.03439118229991362,0.09704241522643867
Setd5,-0.1574609239732697,0.4888223545559282,0.8548838223954367,0.37335161662895106,0.07956081353681212,0.1926231804493954,0.5308125406022207,0.012689737593305918,0.04376693730240866
Jdp2,-0.15243783912873587,0.8970072519250885,NA,2.9500125164924564,0.02858286674785775,0.08749199396115145,3.102450355621192,0.02126855843980994,0.06627360452561376
Thoc5,0.016928850457003024,0.8952728641136904,0.980386375471026,0.17564093952547044,0.14488043591916214,0.2971337014519543,0.15871208906846743,0.18873946104239317,0.3486376485855402
Igsf9b,-2.4504970650079776,0.009727990059066244,0.12013427227861591,0.030721665179304126,0.9745223899805342,0.9887789100460598,2.481218730187282,0.004098988125575436,0.01726052638834056
Dnajc17,-0.16936320786765957,0.2671998359306435,0.6995282688650653,-0.40135081121627036,0.004833547973379297,0.021008696140481196,-0.23198760334861082,0.10314679913140433,0.22475201217353405
Evpl,-0.10199495223972992,0.9030385565969025,0.9822147256208921,0.2018627692092363,0.7983441434310234,0.8948406953021906,0.3038577214489662,0.7005984825908265,0.8254234235031358
Nipsnap1,0.13147727568042375,0.4448104584630196,0.8335875458675043,-0.03944864169180857,0.8058643744789511,0.8993390821309661,-0.1709259173722323,0.2887975921578285,0.4713740211512654
Nek9,0.011846148089750475,0.9270228383153613,0.9855771987700338,-0.736815319856928,6.569932225819128e-10,1.7335332217639983e-8,-0.7486614679466785,4.00809800802405e-10,1.0268833028214757e-8
Traf3ip1,-0.4260009007840169,0.1350731729113023,0.5169158895162969,-1.1898472013226304,7.691046366311464e-6,8.22152665267519e-5,-0.7638463005386135,0.00398088245639591,0.01687361628971461
Med13,0.06872916347021372,0.7025515974136827,0.936580414002652,-0.23849238734564152,0.155137610729389,0.31271888319393937,-0.3072215508158552,0.06731635355382644,0.16246430971660653
Fam53c,-0.2356580777819957,0.3395941666217454,0.7661171357648914,-0.015497289334830603,0.9465446167638718,0.9747265981113651,0.2201607884471651,0.3403842996607892,0.5271340676964735
Ccdc15,-0.34147404073329074,0.08949152333218988,0.4222442605756446,0.710891627319543,2.831692589745207e-4,0.0019348819388968395,1.0523656680528337,5.936435368013941e-8,1.0432412154083323e-6
Sdr42e1,0.02516022954028125,0.9265864036374521,0.9855771987700338,-0.19542338671671763,0.4396104138290085,0.6331119832523128,-0.22058361625699888,0.3865252847484374,0.5742955607319146
Tmem132d,-1.463000961644608,0.3663327217097692,NA,-0.949072511288471,0.5356671007378413,NA,0.5139284503561371,0.7200923083496154,NA
Kif4,-0.3521281631360904,0.32794737356977455,0.7558083455478475,2.3857606921775254,2.3846745358952187e-12,9.536568969888111e-11,2.737888855313616,8.363826664559302e-16,4.572771898629971e-14
Iqsec1,0.4256889827760716,0.16319466891009946,0.5638843157261062,-0.33393598177682327,0.2412721917307019,0.4254140918263218,-0.7596249645528949,0.007781749597659668,0.029183741485955223
Trim59,-0.23781149868127321,0.1742025559500016,0.5810274789771706,0.807327364354666,8.907057288651087e-7,1.2061892545991902e-5,1.0451388630359393,2.0060798209735694e-10,5.457189496729726e-9
Slc26a2,0.1774034545540931,0.4556440844239733,0.840098720709079,0.6385946255477597,0.004026781326194977,0.01799546376655256,0.4611911709936666,0.038356555118927486,0.10576976547546675
Exosc1,-0.060153840667369146,0.7998189532250548,0.9605100453962013,-0.3845616460542332,0.08270526019683169,0.1980883991332471,-0.3244078053868641,0.1433483041584939,0.28584232760090617
Kctd9,-0.2513158567367407,0.21537244521176657,0.6384421594179542,0.14983868935268835,0.4335186511062081,0.628086701699727,0.4011545460894291,0.03480454970262308,0.09786220445796372
Brip1,-0.48632149813233255,0.08604777912501653,0.4160933401850587,2.277780734575558,2.661348792683985e-17,2.109766591580809e-15,2.7641022327078906,8.61101006437242e-25,1.2862696283656303e-22
Plcg2,0.10946521790160389,0.6503433663313145,0.9211065399889874,0.17576058750594367,0.43654126287076184,0.63078258453041125,0.06629536960433978,0.7693974432683585,0.8687917944033232
Zbed4,-0.2115442153469794,0.12421022928329625,0.496436120697817,0.16060919207569632,0.21784309951129066,0.39643260670735025,0.3721534074226757,0.004139767219722603,0.017405957674279757
Fam151b,-1.3387543619584634,0.44998281868528167,NA,-0.09250846554190001,0.9580405316600876,NA,1.2462458964165635,0.44755593657186277,NA
Wbp2,-0.36384929182434556,0.001866950642677043,0.04088570617609903,-0.7359190504841814,1.689490810995916e-11,5.888894429922729e-10,-0.3720697586598358,6.567306462415498e-4,0.003728405197350362
Cbl,0.3682545946170686,0.18470403029654803,0.5967044285750487,1.5519076905467593,2.8928366974432057e-9,6.610722228493938e-8,1.1836530959296907,6.1981888527628625e-6,6.862720020299319e-5
Ube2f,0.22496197351982414,0.23143080941727442,0.6585224691307525,-0.07596782156883235,0.6651973567949865,0.8092233247069317,-0.30092979508865647,0.08718005266175403,0.19757820116921498
Gtf2h5,-0.3186919942191253,0.07226813889736439,0.3831629326374062,-0.05603900444924992,0.735729217362695,0.8560447776671727,0.2626529897698754,0.11321556999928029,0.24012379387524835
Smc4,-0.27733787342350086,0.07493394937922884,0.38916869743617855,1.3401441447183646,4.175284535184427e-20,4.4793052534349814e-18,1.6174820181418654,1.4557366319150797e-28,3.0067251669060847e-26
Ramp1,2.466728496496035,2.774257212775931e-4,0.010238421931316358,4.585685327050382,1.3712327358801187e-11,4.807633208616087e-10,2.1189568305543465,0.0021577047644315587,0.010134306768371695
Mtmr3,-0.20334781823688128,0.21773677589630477,0.64205759751049,-0.6103220460067917,7.17938361472854e-5,5.919274590035736e-4,-0.4069742277699105,0.008012510901229973,0.029915042931840538
Cpne2,0.2575923959011921,0.6384732212409723,0.9164996385786031,0.6575962598835496,0.20234072194436004,0.37765771167362794,0.40000386398235754,0.4396333109457416,0.6211523766677018
Tkfc,-0.24082267395208107,0.2306952404036638,0.6578189434205134,-1.0788723280749717,4.635210424825852e-9,1.009045321642527e-7,-0.8380496541228906,4.636490241110985e-6,5.3201976497796145e-5
Tulp4,-0.1389851696295601,0.3578160858526017,0.7791125179934484,-0.25477414301973517,0.07077221490440407,0.17711342397364202,-0.11578897339017508,0.4112787750764668,0.5969690259898397
Wdr5b,-0.01273870630865356,0.9523238648731088,0.9916772012656826,0.006282931449347218,0.9748369386150848,0.988864741442869,0.019021637758000778,0.9241234147583535,0.9584020095195033
Cmip,-0.2775015199363933,0.16688812250889584,0.5694985738782804,-0.4956167311470876,0.00823731842465792,0.032499404733796804,-0.21811521121069433,0.24424277858439516,0.4203025803041484
Lif,5.782564113525792,0.00577066581207123,NA,5.21658457864651,0.0064938356662608806,0.026776423428476394,-0.565979534879282,0.80019034073649,NA
Spata6,0.4741609507375634,0.017536304019410896,0.17517624998838843,0.1020188143107459,0.5832923488753079,0.7516554500791208,-0.3721421364268175,0.04686125181793156,0.1237026143816631
Pja1,0.16119845155650694,0.3157777933466268,0.7430933215938345,-0.3865395591788933,0.009844738877887801,0.03740791977438766,-0.5477380107354003,2.623837612909356e-4,0.0017171765622601678
Tbc1d10a,0.012363485570013485,0.9473289946206308,0.9903131703650068,0.47663966345083286,0.006596620485485172,0.027106663444484484,0.4642761778808194,0.008178100237204111,0.030458507784600353
Neurl1b,-0.7918770510523342,0.015823343257869882,0.1630714683647185,1.9932482227695507,1.1067317068003646e-8,2.2354233662948511e-7,2.785125273821885,4.520764478735932e-16,2.5210796576417378e-14
Pkd1l2,1.3821698745440603,0.20817508801764983,0.6304365758729478,1.4094231608544683,0.16857520300205547,0.33163427440263815,0.0272532863104078,0.979014306230287,0.9888854279558476
Parp14,0.311407792454125,0.22530820668243345,0.6507407136119632,0.09136658555331878,0.7034933328544262,0.8350196469736252,-0.22004120690080617,0.35976561922351397,0.5473200699835763
Gcsh,0.08105687784264837,0.6557205225262692,0.921461638894931,0.5848345079265472,6.522919241530312e-4,0.003936161035070968,0.5037776300838989,0.003456764055526385,0.015021211077651019
Myo15b,3.241063796573853,0.23511844300632848,NA,1.0874740370859284,0.6475865505378873,NA,-2.1535897594879247,0.4090017624436327,NA
Zfp707,-0.12312377307252709,0.460085560199927,0.8412150166483511,-0.17688372377010522,0.25615724313393357,0.4425567182244507,-0.053759950697578114,0.7299110528773143,0.8441457151000599
Zxdc,0.18391483345565773,0.48907955491869654,0.8548838223954367,-0.35452935484638726,0.14843695196091114,0.3026856853325386,-0.538444188302045,0.0295983499648479,0.08604151437220488
Cops8,-0.044859230006037955,0.624570423388609,0.9118613791286257,-0.2153985250780427,0.011911597940683137,0.043369258993285614,-0.17053929507200472,0.04629269221892343,0.12246627780243342
Tmem30b,2.789185360688651,0.2729964454375118,NA,2.3378671218570117,0.31924279629352764,NA,-0.4513182388316394,0.8609318854466366,NA
Gm9761,-0.38809893387402716,0.025263829077669196,0.21953347943918114,0.9246320640043788,2.037094784116111e-8,3.8908944725185763e-7,1.312730997878406,1.378055774926684e-15,7.437055843394653e-14
Gbp8,0.19149281801050438,0.20965408173471523,0.6313852654678651,-0.40861292264893906,0.004083765300619183,0.0182099537253084,-0.6001057406594434,2.5914635617726312e-5,2.3691358135768373e-4
Trmt5,0.052965477637650187,0.7319261433669502,0.9435077732830524,0.48806477536249243,8.708987916546725e-4,0.005029987992032596,0.43509929772484224,0.0031770268357843193,0.01405125630505396
Cyb561a3,0.8075664649424649,0.0031203617813395394,0.057578620231361434,0.9887120757810289,1.0986418235856047e-4,8.565390300852783e-4,0.18114561083856415,0.4801668350648133,0.6579190131559645
Dhrs11,0.42764230350921684,0.10416318727529247,0.4551021496045286,-0.3297820255089663,0.17348572139210203,0.3382122072318716,-0.7574243290181831,0.0020468926517074075,0.009709246969964539
Slc24a1,-0.819337356362418,0.3933397874239707,0.8036611776191387,0.7088329456056728,0.44785616675307177,0.6412364008269826,1.5281703019680908,0.0960539177714169,0.2126481466608184
Polr3b,0.36208184691445144,0.018149096407099632,0.17905386387276573,0.37169147730153584,0.009437672099209711,0.03622222222138843,0.009609630387084388,0.9468801722956319,0.9713317934919947
Ifit1,0.6294800629225806,0.02837835258054203,0.23552112191128663,-0.06929876414898677,0.7953913601046491,0.8930954880693716,-0.6987788270715675,0.009340898856493262,0.03402421900046424
Six4,0.02492012510833952,0.9696082635337862,0.9942093064894858,-0.24357687648409748,0.6880235700458903,0.824925541668042,-0.268497001592437,0.6596647384874743,0.7960896685346206
Pkd2,0.03126936587091436,0.9551173976874361,0.992067976805221,-0.6641920396976222,0.1922470227840786,0.3634375498786063,-0.6954614055685365,0.17467235934881103,0.32960394449645936
Caskin2,0.1631720899285976,0.7349675742848364,0.9441332529644039,0.6462043711681753,0.15331168152501173,0.3099777374724337,0.4830322812395777,0.2876758540478513,0.469907868416067
Sec22a,0.5191957559976963,0.01107201718469411,0.13012320280208475,0.8357983195399463,1.3985968591653529e-5,1.3951704526061505e-4,0.31660256354224997,0.10244779662476552,0.22372427066079195
Diap2,0.44125903099178776,0.0983416666377303,0.4416142499535593,-0.59710595517675,0.014960321733654042,0.05186859170275655,-1.0383649861685378,2.625262369363622e-5,2.3934953372999128e-4
Snx2,-0.010176068203156235,0.9595626466133149,0.9924424521319348,-0.34199652383030965,0.06828608579966133,0.1722632375650144,-0.3318204556271534,0.07700387374705098,0.17975091499765075
Uaca,-0.364654546281026,0.8924336572252058,NA,3.35037156246344,0.2115137950320929,NA,3.715026108744466,0.1642367680464446,NA
Kdelc2,-0.06000603992825062,0.8448450209374312,0.9688099092861587,0.057323040151288716,0.8418827570000824,0.9201058603458935,0.11732908007953934,0.683457132832169,0.813130268260716
Edil3,-1.0508958344144916,0.4202607325581635,NA,-1.1961658616138067,0.3293391212529563,0.5271544444177579,-0.145270027199315,0.9012073041995036,0.9458460617108281
4930556J24Rik,0.4825138356763861,0.7855634723624894,NA,0.9066161588891609,0.5914683798339477,NA,0.42410232321277475,0.8074704213042074,NA
Pcnxl4,-0.04653980251793697,0.778514762175302,0.9550875917719714,-0.39115554954920273,0.010675387875751155,0.03987080449905309,-0.34461574703126574,0.02483261026966184,0.07476148458006884
Mad2l1bp,-0.20634005997089883,0.17625143785099076,0.5842812189890909,-0.32251970118782797,0.023714034564608934,0.07541012482419837,-0.11617964121692911,0.41477233113744094,0.6002717214471788
Hmgxb4,-0.17895718811376318,0.30347815959096824,0.7318639083888681,0.3451851438109493,0.03442351236170523,0.10110354876595261,0.5241423319247125,0.0013415963596798883,0.006809741231020792
Gjc1,-0.02798821249738227,0.9775867986929958,0.9959963955659799,-0.2586241636986204,0.7790334643465648,0.88275020854045,-0.23063595120123812,0.8031313629276027,0.8888359439075306
Zfp395,0.7712093019924589,0.01045442739465337,0.12569753842606235,0.03824194235890811,0.8892296628834259,0.9449568165634489,-0.7329673596335509,0.009729472406688068,0.035118462430181525
Ice1,-0.03974026646967635,0.8474009132330751,0.9701337707529442,-0.7616242000971447,7.052939248753946e-5,5.820380450514772e-4,-0.7218839336274683,1.6812007425029722e-4,0.0011724255282232064
Hsd17b13,1.7716703013144146,0.12223965857485718,NA,0.5767981076514063,0.5440434244379582,0.7212581021333772,-1.1948721936630082,0.2820510586238309,0.46357345621148355
Zfp418,0.26421663162279446,0.4542699501912126,0.8398521687223608,-0.2815452908331986,0.3852669062011724,0.584556393250356,-0.5457619224559931,0.0973828162056978,0.21510622063920312
Morc2a,0.09099108829727588,0.6657201038474465,0.9233668271778249,-0.2653296252183157,0.17719990346725747,0.3435465285704345,-0.3563207135155916,0.07084456505490434,0.1689564609221026
Rsrc1,-0.2181954625501105,0.17176336557832372,0.5773174742460165,-0.09532033979049731,0.5224281087378905,0.703534425447087,0.1228751227596132,0.40957530283362775,0.59577675110132855
Zfyve9,0.6936147768204591,0.18269929832233223,0.5950635209275678,-0.7898865179468935,0.08592302053075589,0.20338179889404442,-1.4835012947673525,0.0020557045192949285,0.009739999039310155
A230046K03Rik,0.4173197158594437,0.007781635940801598,0.10364462974452789,-0.06331454979172706,0.6645613875691657,0.8088907051837932,-0.4806342656511708,0.0010589878242511384,0.0055608494349408495
Ccpg1,0.18685896061584525,0.30292137177862277,0.7314635058726608,-0.8743378280140655,2.38884553309554e-7,3.6579962881145037e-6,-1.0611967886299107,3.7539112888170687e-10,9.731909736345294e-9
Atp5h,-0.4560003527909593,1.6935882518602905e-6,2.0408702175486794e-4,-0.3121786805300384,4.6254823611376235e-4,0.002941787077818305,0.1438216722609209,0.10629407086914834,0.22943254780370828
Inpp5j,-2.5624773902509754,0.22209612122829167,NA,0.22190523896708997,0.919598395100093,NA,2.7843826292180656,0.16139418924758087,NA
Ptpn13,-0.11093891978868127,0.654819023707217,0.921461638894931,0.7393648583090406,0.001531903067493761,0.008076979210482114,0.8503037780977221,2.665400009970933e-4,0.0017398416764265983
Daam1,0.32800142341881383,0.27844255344509045,0.7104817419078998,0.17348972482088257,0.5363398402713524,0.7148537850246652,-0.15451169859793126,0.5889005846068565,0.7455396731345221
Papd7,-0.5478706025059872,0.06455100464518326,0.36280943240427693,-0.3605472510731569,0.19549574969018585,0.36787059652000503,0.1873233514328303,0.4958238150055925,0.6727698247774968
Pla2g3,-1.0780640322487223,0.44145043912226856,NA,-1.021092474445731,0.43801539381328003,0.6321731295608624,0.05697155780299133,0.9637443537851138,NA
Exph5,0.018085605822790764,0.9764849057564023,0.9959121579116121,-0.4381035112673654,0.43987543041121063,0.6333527454188902,-0.45618911709015614,0.4234526529293608,0.6070576592552018
Hid1,-0.4287726768162459,0.09926470428108068,0.44292672274090944,-1.5561076459223837,1.5529328034513886e-10,4.5760434385912956e-9,-1.1273349691061378,3.5129578937377146e-6,4.1505498278412403e-5
8430429K09Rik,-0.3227263782863086,0.3873559133501727,0.7998913993120121,0.003344432775511093,0.9924118277569265,0.9971985589508187,0.32607081106181973,0.35470736000786646,0.5416936679992338
Slc41a2,1.3923165252377623,0.007973603194203805,0.10549639479268984,0.3914814632843212,0.4150668601315999,0.6118931840794655,-1.0008350619534412,0.04259439259980824,0.11489909516201094
Myo5a,-0.1770604167279507,0.46736886235430203,0.8444312978824385,0.5898606430304502,0.009932530629268972,0.037645698911356655,0.7669210597584009,7.954463452995797e-4,0.004390569896688211
Ppp1r18,-0.12096083335850824,0.5975704114822746,0.9028386163867645,-0.8035155485212454,1.7655627902390153e-4,0.0012915341229803097,-0.6825547151627372,0.0014435279697523403,0.0072479660666136415
2700049A03Rik,-0.17409602705157415,0.23054390998881868,0.657642074960053,0.11499579125234763,0.3991774933874982,0.5979152220993578,0.2890918183039218,0.034238797751562626,0.0967429634155789
Mon2,-0.37159895871251325,0.02028368904669881,0.19283414100865778,-0.8007232385496238,7.830344046348406e-8,1.3310099045007404e-6,-0.42912427983711054,0.003812590616204591,0.016284054380674703
Zcchc11,-0.09107075216400512,0.5966613975093409,0.9025211252838161,-0.7860879315119377,9.171982966907683e-7,1.2373889068909491e-5,-0.6950171793479326,1.4051505483521715e-5,1.396801466068439e-4
Chst11,-0.37695884056153695,0.05550701820821298,0.33673835285142295,-0.871271703478351,1.9045755832377643e-6,2.3679650346487012e-5,-0.4943128629168142,0.006505144140488291,0.025333114867404357
Ppm1h,0.37839567605830493,0.10304439596364659,0.4523229088239035,-0.48390817550570914,0.02562274608498801,0.08015664726010917,-0.8623038515640141,7.0917736936686e-5,5.639038683226031e-4
Pik3ip1,0.7978454719714787,6.581988347447484e-7,9.046262088220279e-5,-0.3069044491749855,0.03924603106760691,0.112233166749791,-1.1047499211464642,1.7925766981940617e-13,7.516242646813696e-12
Ssh3,0.6728323823162794,0.054869089493523565,0.334651068781655,0.7911303732523366,0.01579456633940121,0.054183012671456504,0.11829799093605714,0.7210903953072849,0.8379996049938092
Mtrr,0.09080279107749376,0.596847091465796,0.9026307322366899,0.27462674472588333,0.0878129928838848,0.20668123758640045,0.18382395364838955,0.2548106769638744,0.4327461806522808
Tmem5,0.05643538919451024,0.7910978233481346,0.9584268234697859,-0.6461477530480012,0.0010900226027857507,0.006079964181665476,-0.7025831422425115,3.924809105626841e-4,0.002428330485840867
Gpatch8,0.08793345098060414,0.6330150710367672,0.9142206176886993,0.6891931059224451,6.284872981720875e-5,5.261672165444448e-4,0.601259654941841,4.885886799909538e-4,0.0029182751218310094
Prss55,1.1636964316003076,0.5065267203917001,NA,0.11952738006346002,0.9389585696646726,NA,-1.0441690515368476,0.5324180345279663,NA
Ly6d,3.1092978220663388,0.004117746079124809,0.0689256731914072,3.90401504643744,1.1928389415650856e-4,9.227505387340274e-4,0.7947172243711015,0.4343717014644803,0.6165822641694175
Zyg11b,0.25890879215738694,0.3173940475496424,0.7444334387351197,-0.3150265097486754,0.19298532598251597,0.36472188088062746,-0.5739353019060623,0.017873046900133895,0.05767316275130389
Setmar,-0.06274217102122397,0.8582036233890687,0.973632543882817,-0.25591907967617644,0.43307981720459726,0.6276138240483655,-0.19317690865495246,0.5543837405398906,0.7190324540074529
Tiparp,-0.06940866397648776,0.6629407740958688,0.9231039848292657,-0.9859009684653648,2.2218276763598976e-11,7.539065274557561e-10,-0.916492304488877,5.117607414609675e-10,1.2894212657593353e-8
Cd300ld,-2.8721190845615614,0.005807420286531607,0.08565004775964238,1.4428674028514064,0.15884114745057062,0.31810842809349693,4.314986487412968,1.7402267077726546e-5,1.6809464677272813e-4
Ankrd12,0.07650768924137011,0.4415066642929283,0.831833523230441,-0.6183251899408801,2.0729047953249676e-11,7.07393567867469e-10,-0.6948328791822502,6.067597836992966e-14,2.7141955030185114e-12
Cd300a,-1.9433065554673155,0.0466091361399683,0.30769749792112405,1.5213280969420275,0.09710083335741578,0.22257657758846738,3.464634652409343,1.5531701318843543e-4,0.0010980131661680026
Ythdc2,-0.057241161423258816,0.8857352538816112,0.9790944543914725,-0.4427202412763796,0.2340622582143373,0.41618295138627104,-0.38547907985312074,0.29991414303173497,0.4829688721648788
Cacna1a,0.20952907199808637,0.6171217772274389,0.908473914527891,0.8934526150438113,0.024198762329765915,0.0766115967308864,0.683923543045725,0.08549375826295531,0.19481211873321197
Tmem109,-0.4774223193419704,0.02459520009134495,0.2162120318352526,-0.5428671587374246,0.006291951392637357,0.0261485968801881,-0.06544483939545422,0.74166679287043,0.8516772218218337
Bmp2k,0.240906135725568,0.43291354241161767,0.8282568618424032,0.013337684357405013,0.9629158200827386,0.9837070339737156,-0.22756845136816298,0.42870006671976224,0.6117924543364712
Itga2b,-0.571484694491614,0.24146363295218765,0.6715415184716665,-1.0837716057947302,0.015475857105509173,0.05334079567185501,-0.5122869113031162,0.24802599088506908,0.4249334180754947
Xpot,0.04315595302475105,0.7854325025862413,0.9570575346998679,-0.30522800947472273,0.03879197503744277,0.11118173488575023,-0.3483839624994738,0.018586969739136858,0.059673767748178785
Pbx2,-0.22352719532643717,0.5678340948965999,0.89139225713691,-1.7192336839214983,1.8895335510326213e-6,2.3590859303345256e-5,-1.4957064885950613,3.159829938404834e-5,2.8390953205968244e-4
Tdg,-0.1606370036735678,0.47938282621691436,0.8497665553008967,0.5947769928199241,0.005213733325361903,0.022389560464329782,0.755413996493492,3.874625052689512e-4,0.002403283159661351
Dbn1,2.606320073184676,4.730079707532125e-5,0.002835024841247544,4.093396853906599,1.6564147375093969e-10,4.861337791780431e-9,1.4870767807219227,0.025927574553166872,0.07730677638112311
Rnps1,-0.241729103701623,0.1274347448654418,0.5019002315686113,-0.011911276180776718,0.93603193424828,0.9691370858756464,0.22981782752084629,0.12136508632871804,0.25326654537600757
Sema3f,-0.448300459601373,0.6754278137658225,0.9257174014479432,-2.4843078950793878,0.009804436887779901,0.03731809884883465,-2.0360074354780147,0.023724205405305607,0.07212016710642943
Prr7,0.10535831779243426,0.9361126919803435,NA,2.669661543143389,0.06457654274685858,0.16513750211999975,2.5643032253509546,0.07740054523158042,NA
Gns,-0.08714296697326443,0.7991124265073049,0.9604274949539509,0.08712156336566622,0.7857042698627078,0.886371294897262,0.17426453033893066,0.5865685002255554,0.7439947694293815
Grn,0.8006156308091029,0.22595564408527558,0.6517841204363214,2.0077967448117104,0.0011769822887270213,0.006482267041141503,1.2071811140026074,0.051154854405981214,0.1325415385182075
Ppp1r21,-0.06375375344904022,0.8423635870349915,0.9682281466406278,-0.47340200686539285,0.11377754889041658,0.2493197854599686,-0.40964825341635264,0.16984833858820986,0.3230884257624504
Ttyh2,-0.39438454158743946,0.3571107228505886,0.7784271608431684,-0.48013016997462055,0.2302086177625562,0.4117006983264081,-0.08574562838718107,0.829291584372312,0.904730890547687
Tmx4,0.15108470913582475,0.45182527655663873,0.838294120446995,-0.5498495432960476,0.0032468938111633507,0.015050801945873892,-0.7009342524318724,1.792306237118609e-4,0.0012370166397274887
Cnot6l,0.2415068612054849,0.22631020258265966,0.6519811275343952,0.24017283240935142,0.19773183107163714,0.37118215896189105,-0.001334028796133473,0.9942983034666258,0.9970910536731502
Mrps10,-0.13829532134025335,0.4991404468754678,0.8587091174261047,-0.08050767874062977,0.673872238775317,0.8150337561532829,0.05778764259962361,0.7627974339625654,0.8652735152463857
Dgkh,-0.18498046823079684,0.5629735680395593,0.8896138889190439,-1.1944453691316643,5.386464500343712e-5,4.599804479893133e-4,-1.0094649009008676,6.2951793826379e-4,0.0036067928449154815
Nostrin,0.8368552535684208,0.36330749459805106,0.7843211085141134,4.147233643780941,5.297703642163512e-4,0.003296757848315439,3.31037839021252,0.0065366175122801694,0.02544383689633486
Mfrp,-0.3891457824786029,0.8032088320542857,NA,2.2995882669051353,0.15970771050470714,0.31916601688815766,2.688734049383738,0.09188522220495676,NA
Nagk,-0.24733911361918148,0.2172262568317897,0.6414591984940217,-0.6815521384946845,2.6207282671458906e-4,0.001817065310920502,-0.434213024875503,0.019752413543307472,0.06250385446936524
Sirt6,-0.02810261571537816,0.8691297959394838,0.9766936254807557,-0.18249083599389268,0.2517075464695819,0.4370607096868607,-0.15438822027851454,0.33270612463120247,0.5191018477943046
Mast4,1.0062139164288522,0.13129912590854928,0.5092368204385374,1.45666123655686,0.01967971048145692,0.06494234341300086,0.45044732012800764,0.473767269134867,0.6515516985307295
Tmub2,-0.10490693434733057,0.3952483189479214,0.8036611776191387,-0.14326717829354227,0.2143374105803653,0.3922236539428092,-0.0383602439462117,0.7394209111070105,0.8501879718950635
Tle6,0.49768541993709986,0.5705485325150947,0.8929277759780264,2.552414302088695,0.004025160247230977,0.01799270733268218,2.054728882151595,0.02395943508659942,0.07262934390266503
Map4k5,-0.03166079482059198,0.9466935756232987,0.9899861827345393,-0.1941998626388467,0.6584465363490531,0.804797935955085,-0.16253906781825472,0.7122005957367223,0.8327675452759066
Glis1,1.2003558214493073,0.6162216040173989,NA,-1.1602829365978187,0.5750531289497673,NA,-2.360638758047126,0.29160167522988256,NA
Dusp5,-0.7546171284213106,0.0013226856541850792,0.032328454316224074,-1.1148786266548196,3.7763767768310965e-7,5.518561691166878e-6,-0.36026149823350895,0.09769547739099696,0.21565448433188802
Tle2,0.18023118479645606,0.6744901508775292,0.9253931068314272,-0.9291512508864724,0.01785852632800947,0.060040037097507534,-1.1093824356829285,0.004659413242035717,0.01921878909423761
BC030867,-0.5642517874715269,0.07350376699842398,0.38515125061429833,2.6527085058994957,1.738687905728632e-17,1.3968758977145367e-15,3.2169602933710224,3.9284737225690925e-25,6.085496794313049e-23
